Comment,Time,Reply Count
"Okay so I actually disliked how much of it was the “making of”. I feel like that should be newsroom content. A good 3rd of this video was ‘Johnny can’t go to Qatar 😢’. Like that should have been 45 seconds. Only the last 10 minutes of this video we’re actually meaningful and other than the really heart wrenching interviews it’s all been covered before. 

I feel like Johnny’s content is becoming watered down explainer videos for people who have zero knowledge than focusing on building on existing knowledge and pushing it forward. I always have a general knowledge of most of these topics and even then I rarely learn anything.",2022-11-22T21:12:31Z,
malditos esclavistas adinerados,2022-11-21T16:32:44Z,0
"Qatar called,
They suggested; all those condemning Qatar now will be taken seriously as soon as they convince their respective societies and governments to release Julian Assange.
I think it's a realistic and noble pre-requisite, lets get on it ASAP.",2022-11-21T16:32:33Z,0
"Lol, it's Dubai as well.",2022-11-21T16:32:15Z,0
Why haven’t you done a video on corruption or apartheid in Israel yet? But you can do one on the first Muslim country to host the World Cup,2022-11-21T16:31:15Z,1
Dont worry it will when the time comes 😏,2022-11-21T16:32:52Z,
@Johnny It is the exact same thing in dubai!,2022-11-21T16:30:43Z,0
Map of India shown in this video is wrong,2022-11-21T16:30:32Z,0
This is real apartheid.,2022-11-21T16:29:52Z,0
Stop with the camera jangle!,2022-11-21T16:29:12Z,0
"Corey commenting on the direction Freyr turns is the content we need  Atreus sucks but I can understand him freaking out about his dad's death. Not sure how old is he supposed to be in the game but it looks like he's going through that teen phase of wanting to make decisions for himself and have his father trust him. Krotos' overprotective nature makes him feel smothered and he wants to be seen as a person. I appreciate the story with facing inevitable death. Sometimes, I worry about my aging parents and it can be overwhelming. I imagine Atreus feels panicked but has to keep it to himself which makes him reckless. :D",2022-11-21T16:28:47Z,0
Such a well detailed video. It's really SAD. Thank you Johnny from the bottom of my heart for telling the world about how messed up Qatar is.,2022-11-21T16:28:34Z,0
Shane Dawson series vibes. In fact... Useless.,2022-11-21T16:28:23Z,0
Great Documentary but sad story🍂,2022-11-21T16:28:00Z,0
You did an amazing job uncovering this information. It made me roll my eyes a little bit when John Oliver did his segment on this. (You did a way better job than his team).,2022-11-21T16:27:39Z,0
"This is the reality in every Asian country. Look at any country. 
There's a reason why these workers are backed up in a place because most of them are nuisance to families that live family zones. Workers harass women on the street by whistling and catcalling. Police could be called... But what can they do? Also... Other small houses you guys showed... That's how families live in Qatar. Every other Arab country out there.  They live out of plastic boxes.. everything cluttered and unhealthy at times. They choose to reside because of the low cost of the rent. So they can save up for future. 
Sure . Labour camps are horrible but this is exactly how every Arab country worker places are ... Horrible. And people assume it to be the way out to get some money in the world. Rather suffer here than back home. There are plenty of camps out there. Also. It's the damn work sponsors and private companies who misuse these men. There are plenty on Qatar jail for doing this atrocities. Again.... Things should change ... In the right way.",2022-11-21T16:27:01Z,0
"What Scott wants in his $70 games:

Confidence
A sense of humor
Vulnerability
Awareness
Intelligence
Faith
Ambition
Drive
Goal-oriented
Positivity
Good looking
Purpose
Independence
Kindness
Passion
Unapathy
Rawness
Integrity
Longevity
Honor
Tranquility
$10,000
Debt Forgiveness
Clean Laundry
Clean Hamper
Dirty Clothes
A Mini-Fridge
Not a Fridge
Ants (The Bug)
Aunts (The Bug)
Licorice
Milk
Milk
Milk
Smooth Controls
Controls
A Nice Menu
A Nice Father
A Bratty Younger Brother
A Brother
Fleas (The Bug)
A Witch
Two Witches
A Third Witches?
No, That's Too Much
Go Back to Two
Two Was a Good Number for Witches
You Know What?
Three Was Fine
Story
Good Gameplay
Graphics
Sound
A Clean Bill of Health",2022-11-21T16:26:39Z,0
"I used to respect you and your work. But two unbiased videos with no real evidence and only one person as a witness is very weak and obviously charged!
Be grateful for the life you have and don’t just assume that everyone can or must have it. Some of us need to work THAT hard willingly to have one!",2022-11-21T16:26:31Z,8
"@MsPataca oh yeah, this “dictatorship” has a very much better healthcare, education, police, transport systems and pretty much they are better at everything than any western country. I’m not living in Qatar. But I seriously would love to live there and have what they have for me and my family..",2022-11-25T18:52:07Z,
@MsPataca when some foreign journalist is going their with the soul purpose of damaging the national picture of Qatar it seems very rational not to let it happen.,2022-11-25T18:45:45Z,
@MsPataca Honestly what the Muslims have been saying like the innocent becomes the guilty and the guilty becomes innocent  that's really true I've been seeing it too much to the point that even kanye they labeled him as a crazy man for saying the truth,2022-11-22T14:13:04Z,
@MsPataca nope bcs they have there own values bro I live here they have nothing to hide lmao  I went to the world cup too it's not what u think women acc don't wanna be filmed here without permission so u need a permit to do so if u have they can't stop plus that guy was rude and apologize don't generalize just for one rude guy,2022-11-22T14:10:56Z,
"@emma lay ""Filming without a permit is not allowed"" - that's a clear indication that the government has things to hide. In free countries, filming is allowed in all public spaces. It doesn't matter if you are a ""random dude"" or a professional journalist, everybody has the right to film.",2022-11-22T10:16:45Z,
@MsPataca  in the middle east  filming  without  a permit  is not allowed  some ppl don't  wanna be filmed  this video  is untrue  for most of it honestly  a random  dude trying  to be a journalist  when he doesn't  know anything  there is bigger  problems  in the western  world  as a western  myself  westerners fr like boycotting  these ppl and try to teach them manners  when westerners  are worse,2022-11-21T17:35:21Z,
"Evidence is hard to obtain in a dictatorship where cameras are taken away from curious journalists. If everything is fine in Qatar, why are the police going after journalists that want to report from there?",2022-11-21T16:38:52Z,
Yeah bro all that research and documentary made by him and humanitarian organisation are fake 🥴.,2022-11-21T16:36:07Z,
Are you really suggesting that anyone other than white people have enslaved anyone? Nowadays? When anyone can see it on video? RIDICOLOUS! You are obviously a racist Trump supporter and should be banned from the whole internet forever! :D :D :D,2022-11-21T16:26:01Z,0
U need to know that Qatari government are not responsible but western companies are constructing the stadiums 😂,2022-11-21T16:25:40Z,1
Yeah bro burj Khalifa was made by Western company not because some Sheik of Dubai wanted it🥴👍.,2022-11-21T16:37:46Z,
"Should anyone be surprised, what this country is going through it took countries like the UK 100s of years.  This country 80 years ago was pretty much nothing and in 1950 had an est population of 20-30k people who were a pearl fishing community disconnected from the modern world. Then came oil and the rest is history!",2022-11-21T16:24:46Z,0
The Arab world utilizes mondern day slavery. This is common knowledge I thought.,2022-11-21T16:24:02Z,0
